id,URL,Title,Created,Updated,Credits,Attributions,Tags_no,Packs_no,Ratings,Attributed_by,Rated_by,File_name,File_type,Description,Download_url,Uploader_url,Uploader,License,Creditor,Creditor_url,Tags_url,Tags,Packs,Pack_url,Stats_url,Total_v,Total_d,Myexp_v,Myexp_v_m,Myexp_v_a,Myexp_d,Myexp_d_m,Myexp_d_a,Ext_v,Ext_d,Timestamp
,http://www.myexperiment.org/files/526,Description of RapidMiner plugin video part 1, 06/06/11 @ 11:55:39,06/06/11 @ 11:56:18,1,0,0,1,0,0,0,description of rm-plugin video part1.txt,Plain text,<div class=contribution_description><p>Simple text file listing the steps in part 1 of the video</p></div>,http://www.myexperiment.org/files/526/download/description+of+rm-plugin+video+part1.txt,http://www.myexperiment.org/users/267,James Eales,"<p>This File islicensed under: <br /><br /><a rel=Copyright"" href=""http://www.myexperiment.org/licenses/2"" title=""Creative Commons Attribution-Share Alike 3.0 Unported License""><img src=""/images/by-sa.png"" /></a></p>""",James Eales,http://www.myexperiment.org/users/267,"http://www.myexperiment.org/tags/880, http://www.myexperiment.org/tags/1139, http://www.myexperiment.org/tags/39, http://www.myexperiment.org/tags/49, http://www.myexperiment.org/tags/1064, http://www.myexperiment.org/tags/687, http://www.myexperiment.org/tags/138, http://www.myexperiment.org/tags/555, http://www.myexperiment.org/tags/178, http://www.myexperiment.org/tags/1158, http://www.myexperiment.org/tags/2007, http://www.myexperiment.org/tags/2996, http://www.myexperiment.org/tags/275, http://www.myexperiment.org/tags/935, http://www.myexperiment.org/tags/662, http://www.myexperiment.org/tags/1122, http://www.myexperiment.org/tags/366, http://www.myexperiment.org/tags/368, http://www.myexperiment.org/tags/377, http://www.myexperiment.org/tags/402, http://www.myexperiment.org/tags/409, http://www.myexperiment.org/tags/455, http://www.myexperiment.org/tags/663, http://www.myexperiment.org/tags/498, http://www.myexperiment.org/tags/554, ","benchmarks, bio2rdf, bioinformatics, BLAST, cheminformatics, data integration, ebi, example, gene, graph, impact, ist600, kegg, localworker, mygrid, ondex, pathway, pathways, phenotype, protein, pubmed, sequence, taverna, text mining, workflow, ",RapidMiner plugin for Taverna videos and descriptions,http://www.myexperiment.org/packs/188,http://www.myexperiment.org/files/526/statistics,17,6,12,2,10,3,1,2,5,3,16:26.8
,http://www.myexperiment.org/files/392,Comad20_User_Manual, 16/06/10 @ 22:30:44,16/06/10 @ 22:40:19,1,0,2,0,0,0,0,Comad User Manual.pdf,Adobe PDF,"<div class=contribution_description><p>It's an user manual making fully introduction&nbsp;to COMAD20, including&nbsp;how to install and run&nbsp;COMAD20 workflow and&nbsp;its basic concepts.</p></div>",http://www.myexperiment.org/files/392/download/Comad+User+Manual.pdf,http://www.myexperiment.org/users/9391,Leidou,"<p>This File islicensed under: <br /><br /><a rel=Copyright"" href=""http://www.myexperiment.org/licenses/2"" title=""Creative Commons Attribution-Share Alike 3.0 Unported License""><img src=""/images/by-sa.png"" /></a></p>""",Leidou,http://www.myexperiment.org/users/9391,"http://www.myexperiment.org/tags/1949, http://www.myexperiment.org/tags/1241, ","comad, kepler, ",Log in,http://www.myexperiment.org/session/new,http://www.myexperiment.org/files/392/statistics,18,56,6,0,6,46,0,46,12,10,16:30.1
,http://www.myexperiment.org/files/577,Time Series Data Library Citation Result, 05/10/11 @ 15:41:16,05/10/11 @ 16:00:18,1,1,3,1,0,0,0,CitationResult.png,PNG image,<div class=contribution_description><p>&nbsp;This is an image of the citation result produced from the&nbsp;Time Series Data Library Graph and Citation workflow.</p></div>,http://www.myexperiment.org/files/577/download/CitationResult.png,http://www.myexperiment.org/users/18933,Tadamus,"<p>This File islicensed under: <br /><br /><a rel=Copyright"" href=""http://www.myexperiment.org/licenses/2"" title=""Creative Commons Attribution-Share Alike 3.0 Unported License""><img src=""/images/by-sa.png"" /></a></p>""",Tadamus,http://www.myexperiment.org/users/18933,"http://www.myexperiment.org/tags/869, http://www.myexperiment.org/tags/2996, http://www.myexperiment.org/tags/3042, ","citation, ist600, time series data, ",Graphing and Citing Time Series Data,http://www.myexperiment.org/packs/217,http://www.myexperiment.org/files/577/statistics,7,4,1,1,0,2,1,1,6,2,16:33.4
,http://www.myexperiment.org/files/560,Test file for dLibra import, 17/08/11 @ 15:35:06,,1,0,0,1,0,0,0,file3.jpg,JPEG image,"<div class=contribution_description><p>File created for testing import to dLibra, as a part of Wf4Ever.&nbsp;</p></div>",http://www.myexperiment.org/files/560/download/file3.jpg,http://www.myexperiment.org/users/18203,Piotr Houbowicz,"<p>This File islicensed under: <br /><br /><a rel=Copyright"" href=""http://www.myexperiment.org/licenses/2"" title=""Creative Commons Attribution-Share Alike 3.0 Unported License""><img src=""/images/by-sa.png"" /></a></p>""",Piotr Houbowicz,http://www.myexperiment.org/users/18203,"http://www.myexperiment.org/tags/880, http://www.myexperiment.org/tags/1139, http://www.myexperiment.org/tags/39, http://www.myexperiment.org/tags/49, http://www.myexperiment.org/tags/1064, http://www.myexperiment.org/tags/687, http://www.myexperiment.org/tags/138, http://www.myexperiment.org/tags/555, http://www.myexperiment.org/tags/178, http://www.myexperiment.org/tags/1158, http://www.myexperiment.org/tags/2007, http://www.myexperiment.org/tags/2996, http://www.myexperiment.org/tags/275, http://www.myexperiment.org/tags/935, http://www.myexperiment.org/tags/662, http://www.myexperiment.org/tags/1122, http://www.myexperiment.org/tags/366, http://www.myexperiment.org/tags/368, http://www.myexperiment.org/tags/377, http://www.myexperiment.org/tags/402, http://www.myexperiment.org/tags/409, http://www.myexperiment.org/tags/455, http://www.myexperiment.org/tags/663, http://www.myexperiment.org/tags/498, http://www.myexperiment.org/tags/554, ","benchmarks, bio2rdf, bioinformatics, BLAST, cheminformatics, data integration, ebi, example, gene, graph, impact, ist600, kegg, localworker, mygrid, ondex, pathway, pathways, phenotype, protein, pubmed, sequence, taverna, text mining, workflow, ",A sample pack,http://www.myexperiment.org/packs/209,http://www.myexperiment.org/files/560/statistics,18,2,1,0,1,1,0,1,17,1,16:36.8
,http://www.myexperiment.org/files/142,CA24 assessments, 09/10/08 @ 14:29:36,09/10/08 @ 14:30:30,1,0,0,1,0,0,0,Documents,Excel workbook,<div class=contribution_description><p>Excel file with assessments made by 24 participants as part of CA24. See exercise materials to understand the columns or contact <a href=mailto:&lt;a href=></a><a href=&gt;&lt;a href=></a><a href=mailto:goderisa@cs.man.ac.uk>goderisa@cs.man.ac.uk</a>.</p></div>,http://www.myexperiment.org/files/142/download/Documents,http://www.myexperiment.org/users/61,Antoon Goderis,"<p>This File islicensed under: <br /><br /><a rel=Copyright"" href=""http://www.myexperiment.org/licenses/2"" title=""Creative Commons Attribution-Share Alike 3.0 Unported License""><img src=""/images/by-sa.png"" /></a></p>""",Antoon Goderis,http://www.myexperiment.org/users/61,"http://www.myexperiment.org/tags/880, http://www.myexperiment.org/tags/1139, http://www.myexperiment.org/tags/39, http://www.myexperiment.org/tags/49, http://www.myexperiment.org/tags/1064, http://www.myexperiment.org/tags/687, http://www.myexperiment.org/tags/138, http://www.myexperiment.org/tags/555, http://www.myexperiment.org/tags/178, http://www.myexperiment.org/tags/1158, http://www.myexperiment.org/tags/2007, http://www.myexperiment.org/tags/2996, http://www.myexperiment.org/tags/275, http://www.myexperiment.org/tags/935, http://www.myexperiment.org/tags/662, http://www.myexperiment.org/tags/1122, http://www.myexperiment.org/tags/366, http://www.myexperiment.org/tags/368, http://www.myexperiment.org/tags/377, http://www.myexperiment.org/tags/402, http://www.myexperiment.org/tags/409, http://www.myexperiment.org/tags/455, http://www.myexperiment.org/tags/663, http://www.myexperiment.org/tags/498, http://www.myexperiment.org/tags/554, ","benchmarks, bio2rdf, bioinformatics, BLAST, cheminformatics, data integration, ebi, example, gene, graph, impact, ist600, kegg, localworker, mygrid, ondex, pathway, pathways, phenotype, protein, pubmed, sequence, taverna, text mining, workflow, ",Workflow discovery benchmarks,http://www.myexperiment.org/packs/10,http://www.myexperiment.org/files/142/statistics,137,70,22,4,18,12,0,12,115,58,16:40.3
,http://www.myexperiment.org/files/508,Datasets for the pack: RCOMM2011 recommender systems workflow templates, 05/05/11 @ 21:18:51,06/05/11 @ 12:13:22,2,0,8,1,0,5,0,rcomm2011_recommender_systems_example_sets.zip,ZIP archive,"<div class=contribution_description><p>Dataset description:</p><p><b>items</b></p><p>This is a concatenated train and test set from <a href=http://tunedit.org/challenge/VLNetChallenge rel=nofollow>ECML/PKDD Discovery Challenge 2011</a>. Only ID and name attributes were used, other attributes are discarded because of the size of the dataset. This example set represents the content information for each of the items represented by an ID.</p><p><b>user_history</b></p><p>This is an example set consisting of randomly sampled IDs from items dataset. It represents the user's history - all the items (in this case lectures) he has viewed.</p><p><b>user-item_user</b></p><p>This is a toy example of user-item matrix created for verification purposes of user-based CF approach.</p><p><b>user-item_item</b></p><p>This is a toy example of user-item matrix created for verification purposes of item-based CF approach.</p><p>&nbsp;</p><p><b>INSTRUCTIONS</b>: copy the contents of this file into your (file system!) RapidMiner repository, in the same directory where the recommender systems workflow templates are in order for workflows to see the data</p></div>",http://www.myexperiment.org/files/508/download/rcomm2011_recommender_systems_example_sets.zip,http://www.myexperiment.org/users/14986,Matko Bonjak,"<p>This File islicensed under: <br /><br /><a rel=Copyright"" href=""http://www.myexperiment.org/licenses/2"" title=""Creative Commons Attribution-Share Alike 3.0 Unported License""><img src=""/images/by-sa.png"" /></a></p>""",Matko Bonjak,http://www.myexperiment.org/users/14986,"http://www.myexperiment.org/tags/2246, http://www.myexperiment.org/tags/2248, http://www.myexperiment.org/tags/2630, http://www.myexperiment.org/tags/2628, http://www.myexperiment.org/tags/1764, http://www.myexperiment.org/tags/2625, http://www.myexperiment.org/tags/2242, http://www.myexperiment.org/tags/2626, ","collaborative filtering, content based, example set, item-based, rapidminer, rcomm 2011, recommender system, user-based, ",RCOMM2011 recommender systems workflow templates,http://www.myexperiment.org/packs/179,http://www.myexperiment.org/files/508/statistics,62,28,40,3,37,25,2,23,22,3,16:43.8
,http://www.myexperiment.org/files/78,NFKBIE_AFFYID_TO_ANNOTATION.xml, 13/07/08 @ 10:05:10,,1,0,1,1,0,0,0,NFKBIE_AFFYID_TO_ANNOTATION.xml,XML,<p class=none_text>Not set</p>,http://www.myexperiment.org/files/78/download/NFKBIE_AFFYID_TO_ANNOTATION.xml,http://www.myexperiment.org/users/61,Antoon Goderis,"<p>This File islicensed under: <br /><br /><a rel=Copyright"" href=""http://www.myexperiment.org/licenses/2"" title=""Creative Commons Attribution-Share Alike 3.0 Unported License""><img src=""/images/by-sa.png"" /></a></p>""",Peter Li,http://www.myexperiment.org/users/221,"http://www.myexperiment.org/tags/880, ","benchmarks, ",Peter Li workflows for benchmarks PR and CA2 ,http://www.myexperiment.org/packs/12,http://www.myexperiment.org/files/78/statistics,161,127,10,1,9,9,0,9,151,118,16:47.4
,http://www.myexperiment.org/files/402,OPM graph in RDF format for PC1_A workflow (mockup), 21/06/10 @ 16:16:53,21/06/10 @ 16:16:54,1,0,0,1,0,0,0,OPMGraph_PC1_A.rdf,RDF data,<p class=none_text>Not set</p>,http://www.myexperiment.org/files/402/download/OPMGraph_PC1_A.rdf,http://www.myexperiment.org/users/500,Paolo,"<p>This File islicensed under: <br /><br /><a rel=Copyright"" href=""http://www.myexperiment.org/licenses/2"" title=""Creative Commons Attribution-Share Alike 3.0 Unported License""><img src=""/images/by-sa.png"" /></a></p>""",Paolo,http://www.myexperiment.org/users/500,"http://www.myexperiment.org/tags/880, http://www.myexperiment.org/tags/1139, http://www.myexperiment.org/tags/39, http://www.myexperiment.org/tags/49, http://www.myexperiment.org/tags/1064, http://www.myexperiment.org/tags/687, http://www.myexperiment.org/tags/138, http://www.myexperiment.org/tags/555, http://www.myexperiment.org/tags/178, http://www.myexperiment.org/tags/1158, http://www.myexperiment.org/tags/2007, http://www.myexperiment.org/tags/2996, http://www.myexperiment.org/tags/275, http://www.myexperiment.org/tags/935, http://www.myexperiment.org/tags/662, http://www.myexperiment.org/tags/1122, http://www.myexperiment.org/tags/366, http://www.myexperiment.org/tags/368, http://www.myexperiment.org/tags/377, http://www.myexperiment.org/tags/402, http://www.myexperiment.org/tags/409, http://www.myexperiment.org/tags/455, http://www.myexperiment.org/tags/663, http://www.myexperiment.org/tags/498, http://www.myexperiment.org/tags/554, ","benchmarks, bio2rdf, bioinformatics, BLAST, cheminformatics, data integration, ebi, example, gene, graph, impact, ist600, kegg, localworker, mygrid, ondex, pathway, pathways, phenotype, protein, pubmed, sequence, taverna, text mining, workflow, ",PC1 mockup part A,http://www.myexperiment.org/packs/128,http://www.myexperiment.org/files/402/statistics,36,21,22,0,22,12,0,12,14,9,16:51.0
,http://www.myexperiment.org/files/539,kidney factomics triples in RDF, 14/07/11 @ 21:58:57,,1,0,0,1,0,0,0,mappedTriples.rdf,RDF data,<div class=contribution_description><p>&nbsp;The KUP triples in RDF XML</p></div>,http://www.myexperiment.org/files/539/download/mappedTriples.rdf,http://www.myexperiment.org/users/267,James Eales,"<p>This File islicensed under: <br /><br /><a rel=Copyright"" href=""http://www.myexperiment.org/licenses/2"" title=""Creative Commons Attribution-Share Alike 3.0 Unported License""><img src=""/images/by-sa.png"" /></a></p>""",James Eales,http://www.myexperiment.org/users/267,"http://www.myexperiment.org/tags/880, http://www.myexperiment.org/tags/1139, http://www.myexperiment.org/tags/39, http://www.myexperiment.org/tags/49, http://www.myexperiment.org/tags/1064, http://www.myexperiment.org/tags/687, http://www.myexperiment.org/tags/138, http://www.myexperiment.org/tags/555, http://www.myexperiment.org/tags/178, http://www.myexperiment.org/tags/1158, http://www.myexperiment.org/tags/2007, http://www.myexperiment.org/tags/2996, http://www.myexperiment.org/tags/275, http://www.myexperiment.org/tags/935, http://www.myexperiment.org/tags/662, http://www.myexperiment.org/tags/1122, http://www.myexperiment.org/tags/366, http://www.myexperiment.org/tags/368, http://www.myexperiment.org/tags/377, http://www.myexperiment.org/tags/402, http://www.myexperiment.org/tags/409, http://www.myexperiment.org/tags/455, http://www.myexperiment.org/tags/663, http://www.myexperiment.org/tags/498, http://www.myexperiment.org/tags/554, ","benchmarks, bio2rdf, bioinformatics, BLAST, cheminformatics, data integration, ebi, example, gene, graph, impact, ist600, kegg, localworker, mygrid, ondex, pathway, pathways, phenotype, protein, pubmed, sequence, taverna, text mining, workflow, ",Article title classification: kidney factomics,http://www.myexperiment.org/packs/181,http://www.myexperiment.org/files/539/statistics,9,7,4,1,3,3,1,2,5,4,16:54.7
,http://www.myexperiment.org/files/285,The Summer School venue, 11/09/09 @ 12:12:45,11/09/09 @ 12:15:38,1,0,0,0,0,0,0,IMG00051-20090910-1839.jpg,JPEG image,<p class=none_text>Not set</p>,http://www.myexperiment.org/files/285/download/IMG00051-20090910-1839.jpg,http://www.myexperiment.org/users/2791,Steve Crouch,"<p>This File islicensed under: <br /><br /><a rel=Copyright"" href=""http://www.myexperiment.org/licenses/2"" title=""Creative Commons Attribution-Share Alike 3.0 Unported License""><img src=""/images/by-sa.png"" /></a></p>""",Steve Crouch,http://www.myexperiment.org/users/2791,"http://www.myexperiment.org/tags/880, http://www.myexperiment.org/tags/1139, http://www.myexperiment.org/tags/39, http://www.myexperiment.org/tags/49, http://www.myexperiment.org/tags/1064, http://www.myexperiment.org/tags/687, http://www.myexperiment.org/tags/138, http://www.myexperiment.org/tags/555, http://www.myexperiment.org/tags/178, http://www.myexperiment.org/tags/1158, http://www.myexperiment.org/tags/2007, http://www.myexperiment.org/tags/2996, http://www.myexperiment.org/tags/275, http://www.myexperiment.org/tags/935, http://www.myexperiment.org/tags/662, http://www.myexperiment.org/tags/1122, http://www.myexperiment.org/tags/366, http://www.myexperiment.org/tags/368, http://www.myexperiment.org/tags/377, http://www.myexperiment.org/tags/402, http://www.myexperiment.org/tags/409, http://www.myexperiment.org/tags/455, http://www.myexperiment.org/tags/663, http://www.myexperiment.org/tags/498, http://www.myexperiment.org/tags/554, ","benchmarks, bio2rdf, bioinformatics, BLAST, cheminformatics, data integration, ebi, example, gene, graph, impact, ist600, kegg, localworker, mygrid, ondex, pathway, pathways, phenotype, protein, pubmed, sequence, taverna, text mining, workflow, ",Log in,http://www.myexperiment.org/session/new,http://www.myexperiment.org/files/285/statistics,106,105,12,6,6,5,2,3,94,100,16:58.0
,http://www.myexperiment.org/files/586,&quot;Elevation plot...&quot; example output, 06/10/11 @ 03:32:17,06/10/11 @ 03:32:19,1,0,3,1,0,0,0,output example.jpg,JPEG image,<div class=contribution_description><p>This screenshot shows what output of the &quot;Elevation plot...&quot; workflow looks like.</p><p></p></div>,http://www.myexperiment.org/files/586/download/output+example.jpg,http://www.myexperiment.org/users/18931,Chrisser,"<p>This File islicensed under: <br /><br /><a rel=Copyright"" href=""http://www.myexperiment.org/licenses/3"" title=""Creative Commons Attribution 3.0 Unported License""><img src=""/images/by.png"" /></a></p>""",Chrisser,http://www.myexperiment.org/users/18931,"http://www.myexperiment.org/tags/3022, http://www.myexperiment.org/tags/2151, http://www.myexperiment.org/tags/750, ","bar_chart, plot, r, ",Find elevation given city and country names,http://www.myexperiment.org/packs/219,http://www.myexperiment.org/files/586/statistics,3,4,2,2,0,2,2,0,1,2,17:01.4
,http://www.myexperiment.org/files/216,MyExperiment RDF slides, 15/05/09 @ 17:15:03,,1,0,0,0,0,0,0,myexperiment_rdf_150509.ppt,PowerPoint presentation,<div class=contribution_description><p>MyExperiment RDF slides from Hackathon 15/05/2009</p></div>,http://www.myexperiment.org/files/216/download/myexperiment_rdf_150509.ppt,http://www.myexperiment.org/users/26,David R Newman,"<p>This File islicensed under: <br /><br /><a rel=Copyright"" href=""http://www.myexperiment.org/licenses/2"" title=""Creative Commons Attribution-Share Alike 3.0 Unported License""><img src=""/images/by-sa.png"" /></a></p>""",David R Newman,http://www.myexperiment.org/users/26,"http://www.myexperiment.org/tags/880, http://www.myexperiment.org/tags/1139, http://www.myexperiment.org/tags/39, http://www.myexperiment.org/tags/49, http://www.myexperiment.org/tags/1064, http://www.myexperiment.org/tags/687, http://www.myexperiment.org/tags/138, http://www.myexperiment.org/tags/555, http://www.myexperiment.org/tags/178, http://www.myexperiment.org/tags/1158, http://www.myexperiment.org/tags/2007, http://www.myexperiment.org/tags/2996, http://www.myexperiment.org/tags/275, http://www.myexperiment.org/tags/935, http://www.myexperiment.org/tags/662, http://www.myexperiment.org/tags/1122, http://www.myexperiment.org/tags/366, http://www.myexperiment.org/tags/368, http://www.myexperiment.org/tags/377, http://www.myexperiment.org/tags/402, http://www.myexperiment.org/tags/409, http://www.myexperiment.org/tags/455, http://www.myexperiment.org/tags/663, http://www.myexperiment.org/tags/498, http://www.myexperiment.org/tags/554, ","benchmarks, bio2rdf, bioinformatics, BLAST, cheminformatics, data integration, ebi, example, gene, graph, impact, ist600, kegg, localworker, mygrid, ondex, pathway, pathways, phenotype, protein, pubmed, sequence, taverna, text mining, workflow, ",Log in,http://www.myexperiment.org/session/new,http://www.myexperiment.org/files/216/statistics,96,65,17,6,11,21,4,17,79,44,17:04.7
,http://www.myexperiment.org/files/466,Bilateral Perisylvian Polymicrogyria, 17/03/11 @ 10:56:15,17/03/11 @ 11:16:53,1,2,19,1,0,0,0,BPP_15_03_2011.zip,ZIP archive,"<div class=contribution_description><div class=contribution_description><p>This zip file contains the results of running a QTL workflow for   Bilateral Perisylvian Polymicrogyria in human (homo sapiens). Provided   are a list of candidate QTL genes (QTg) and their corresponding KEGG   pathways. Each gene and pathway have been subsequently run through a   series of text mining workflows to determine the significance each   may play in relation to Bilateral Perisylvian Polymicrogyria.</p><p>If you want to help me identify candidate genes for this disorder,   please get in touch via email. More details of the workflows and methods   used can be found at: <a href=http://www.cs.man.ac.uk/%7Efisherp rel=nofollow>http://www.cs.man.ac.uk/~fisherp</a></p></div></div>",http://www.myexperiment.org/files/466/download/BPP_15_03_2011.zip,http://www.myexperiment.org/users/43,Paul Fisher,"<p>This File islicensed under: <br /><br /><a rel=Copyright"" href=""http://www.myexperiment.org/licenses/2"" title=""Creative Commons Attribution-Share Alike 3.0 Unported License""><img src=""/images/by-sa.png"" /></a></p>""",Paul Fisher,http://www.myexperiment.org/users/43,"http://www.myexperiment.org/tags/2043, http://www.myexperiment.org/tags/1152, http://www.myexperiment.org/tags/687, http://www.myexperiment.org/tags/574, http://www.myexperiment.org/tags/1542, http://www.myexperiment.org/tags/1539, http://www.myexperiment.org/tags/2042, http://www.myexperiment.org/tags/178, http://www.myexperiment.org/tags/1766, http://www.myexperiment.org/tags/1767, http://www.myexperiment.org/tags/276, http://www.myexperiment.org/tags/368, http://www.myexperiment.org/tags/377, http://www.myexperiment.org/tags/409, http://www.myexperiment.org/tags/412, http://www.myexperiment.org/tags/1560, http://www.myexperiment.org/tags/1562, http://www.myexperiment.org/tags/498, http://www.myexperiment.org/tags/633, ","bilateral perisylvian polymicrogyria, cosine vector space, data integration, data-driven, enrichment, entity recognition, epilepsy, gene, homo sapiens, human, Kegg Pathways, pathways, phenotype, pubmed, qtl, quanitative, region, text mining, text mining; term extraction; entity recognition, ",Open Data: Bilateral Perisylvian Polymicrogyria,http://www.myexperiment.org/packs/157,http://www.myexperiment.org/files/466/statistics,26,11,6,0,6,5,0,5,20,6,17:08.6
,http://www.myexperiment.org/files/269,Phenotype Concept Profile - Terms, 11/08/09 @ 13:05:07,11/08/09 @ 13:06:51,1,0,20,1,0,0,0,phenotype_terms.text,Plain text,"<div class=contribution_description><p>This file contains a list of all terms extracted from the phenotype corpus, relating to African trypanosomiasis resistance in the mouse model.</p><p>These terms were extracted using the following service: <span><a href=http://gopubmed4.biotec.tu-dresden.de/GoPubMedTermGenerationService/services/GoPubMedTermGeneration?wsdl>http://gopubmed4.biotec.tu-dresden.de/GoPubMedTermGenerationService/services/GoPubMedTermGeneration?wsdl</a></span></p><p><span>These terms represent the concept profile for the phenotype.</span></p></div>",,http://www.myexperiment.org/users/43,Paul Fisher,"<p>This File islicensed under: <br /><br /><a rel=Copyright"" href=""http://www.myexperiment.org/licenses/2"" title=""Creative Commons Attribution-Share Alike 3.0 Unported License""><img src=""/images/by-sa.png"" /></a></p>""",Paul Fisher,http://www.myexperiment.org/users/43,"http://www.myexperiment.org/tags/547, http://www.myexperiment.org/tags/582, http://www.myexperiment.org/tags/1245, http://www.myexperiment.org/tags/1154, http://www.myexperiment.org/tags/1152, http://www.myexperiment.org/tags/1543, http://www.myexperiment.org/tags/1542, http://www.myexperiment.org/tags/1539, http://www.myexperiment.org/tags/178, http://www.myexperiment.org/tags/544, http://www.myexperiment.org/tags/580, http://www.myexperiment.org/tags/402, http://www.myexperiment.org/tags/409, http://www.myexperiment.org/tags/578, http://www.myexperiment.org/tags/1306, http://www.myexperiment.org/tags/791, http://www.myexperiment.org/tags/542, http://www.myexperiment.org/tags/497, http://www.myexperiment.org/tags/498, http://www.myexperiment.org/tags/633, ","abstracts, african trypanosomiasis, authors, concept profile, cosine vector space, dresden, enrichment, entity recognition, gene, mining, mouse, protein, pubmed, sleeping sickness, term, term extraction, terms, text, text mining, text mining; term extraction; entity recognition, ",Pathway to Phenotype using Text Mining,http://www.myexperiment.org/packs/82,http://www.myexperiment.org/files/269/statistics,193,0,15,1,14,0,0,0,178,0,17:12.0
,http://www.myexperiment.org/files/53,KeggPathwayIdToGeneEntries.xml, 13/07/08 @ 09:45:46,,1,0,1,1,0,0,0,KeggPathwayIdToGeneEntries.xml,XML,<p class=none_text>Not set</p>,http://www.myexperiment.org/files/53/download/KeggPathwayIdToGeneEntries.xml,http://www.myexperiment.org/users/61,Antoon Goderis,"<p>This File islicensed under: <br /><br /><a rel=Copyright"" href=""http://www.myexperiment.org/licenses/2"" title=""Creative Commons Attribution-Share Alike 3.0 Unported License""><img src=""/images/by-sa.png"" /></a></p>""",Peter Li,http://www.myexperiment.org/users/221,"http://www.myexperiment.org/tags/880, ","benchmarks, ",Peter Li workflows for benchmarks PR and CA2 ,http://www.myexperiment.org/packs/12,http://www.myexperiment.org/files/53/statistics,168,121,11,1,10,9,0,9,157,112,17:15.3
,http://www.myexperiment.org/files/66,AffyidToBlastnHtgoMus.xml, 13/07/08 @ 09:55:47,13/07/08 @ 20:53:51,1,0,1,1,0,0,0,AffyidToBlastnHtgoMus.xml,XML,<p class=none_text>Not set</p>,http://www.myexperiment.org/files/66/download/AffyidToBlastnHtgoMus.xml,http://www.myexperiment.org/users/61,Antoon Goderis,"<p>This File islicensed under: <br /><br /><a rel=Copyright"" href=""http://www.myexperiment.org/licenses/2"" title=""Creative Commons Attribution-Share Alike 3.0 Unported License""><img src=""/images/by-sa.png"" /></a></p>""",Peter Li,http://www.myexperiment.org/users/221,"http://www.myexperiment.org/tags/880, ","benchmarks, ",Peter Li workflows for benchmarks PR and CA2 ,http://www.myexperiment.org/packs/12,http://www.myexperiment.org/files/66/statistics,175,135,13,3,10,9,0,9,162,126,17:18.8
,http://www.myexperiment.org/files/504,KUP titles triple graph, 22/04/11 @ 04:50:45,20/05/11 @ 16:04:57,1,0,0,1,0,0,0,kup-triples-graph.pdf,Adobe PDF,"<div class=contribution_description><p>Largest connected component of RDF graph, visualised in Cytoscape, graph laid out using organic layout. Nodes represent unique subjects or objects and are sized by their number of edge connections</p></div>",http://www.myexperiment.org/files/504/download/kup-triples-graph.pdf,http://www.myexperiment.org/users/267,James Eales,"<p>This File islicensed under: <br /><br /><a rel=Copyright"" href=""http://www.myexperiment.org/licenses/2"" title=""Creative Commons Attribution-Share Alike 3.0 Unported License""><img src=""/images/by-sa.png"" /></a></p>""",James Eales,http://www.myexperiment.org/users/267,"http://www.myexperiment.org/tags/880, http://www.myexperiment.org/tags/1139, http://www.myexperiment.org/tags/39, http://www.myexperiment.org/tags/49, http://www.myexperiment.org/tags/1064, http://www.myexperiment.org/tags/687, http://www.myexperiment.org/tags/138, http://www.myexperiment.org/tags/555, http://www.myexperiment.org/tags/178, http://www.myexperiment.org/tags/1158, http://www.myexperiment.org/tags/2007, http://www.myexperiment.org/tags/2996, http://www.myexperiment.org/tags/275, http://www.myexperiment.org/tags/935, http://www.myexperiment.org/tags/662, http://www.myexperiment.org/tags/1122, http://www.myexperiment.org/tags/366, http://www.myexperiment.org/tags/368, http://www.myexperiment.org/tags/377, http://www.myexperiment.org/tags/402, http://www.myexperiment.org/tags/409, http://www.myexperiment.org/tags/455, http://www.myexperiment.org/tags/663, http://www.myexperiment.org/tags/498, http://www.myexperiment.org/tags/554, ","benchmarks, bio2rdf, bioinformatics, BLAST, cheminformatics, data integration, ebi, example, gene, graph, impact, ist600, kegg, localworker, mygrid, ondex, pathway, pathways, phenotype, protein, pubmed, sequence, taverna, text mining, workflow, ",Article title classification: kidney factomics,http://www.myexperiment.org/packs/181,http://www.myexperiment.org/files/504/statistics,11,8,7,0,7,4,0,4,4,4,17:22.1
,http://www.myexperiment.org/files/54,KeggDatabaseNameToDatabaseInfo.xml, 13/07/08 @ 09:46:22,,1,0,1,1,0,0,0,KeggDatabaseNameToDatabaseInfo.xml,XML,<p class=none_text>Not set</p>,http://www.myexperiment.org/files/54/download/KeggDatabaseNameToDatabaseInfo.xml,http://www.myexperiment.org/users/61,Antoon Goderis,"<p>This File islicensed under: <br /><br /><a rel=Copyright"" href=""http://www.myexperiment.org/licenses/2"" title=""Creative Commons Attribution-Share Alike 3.0 Unported License""><img src=""/images/by-sa.png"" /></a></p>""",Peter Li,http://www.myexperiment.org/users/221,"http://www.myexperiment.org/tags/880, ","benchmarks, ",Peter Li workflows for benchmarks PR and CA2 ,http://www.myexperiment.org/packs/12,http://www.myexperiment.org/files/54/statistics,166,125,11,1,10,9,0,9,155,116,17:25.5
